636;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;ESPM;35
637;FACULDADE DE ENGENHARIA SÃO PAULO;FESP;35
638;FACULDADE DE DIREITO MILTON CAMPOS;FDMC;31
640;FACULDADES INTEGRADAS MARIA THEREZA;FAMATH;33
641;CENTRO UNIVERSITÁRIO LA SALLE;UNILASALLE;43
645;CENTRO UNIVERSITÁRIO DE JARAGUÁ DO SUL;UNERJ;42
647;FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC;FELM;33
648;FACULDADES ASSOCIADAS DE UBERABA - FAZU;FAZU;31
649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;UNIUV;41
650;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ;IESA/FACCAA;35
651;FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES;FAGV;31
652;FACULDADE SANTA CECÍLIA;FASC;35
657;FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA;FAFOPST;26
662;FACULDADES INTEGRADAS CORAÇÃO DE JESUS;FAINC;35
663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;33
664;CENTRO UNIVERSITÁRIO VILA VELHA;UVV;32
665;UNIVERSIDADE DE TAUBATÉ;UNITAU;35
666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;29
667;FACULDADES INTEGRADAS DE JACAREPAGUÁ;FIJ;33
668;CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS;CIESA;13
669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;13
670;UNIVERSIDADE SÃO FRANCISCO;USF;35
671;UNIVERSIDADE ANHANGUERA - UNIDERP;UNIDERP;50
672;FACULDADE DE ENGENHARIA DE SOROCABA;FACENS;35
673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;50
674;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;CESVASF;26
677;FACULDADE DE REABILITAÇÃO DA ASCE;FRASCE;33
680;FACULDADES INTEGRADAS DE PEDRO LEOPOLDO;FIPEL;31
682;FACULDADE DO NOROESTE DE MINAS;FINOM;31
685;FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM;FABEJA;26
686;FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO;FACAL;26
687;FACULDADE ESTADUAL DE FILOSOFIA CIÊNCIAS LETRAS UNIÃO DA VITÓRIA;FAFIUV;41
688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;UESB;29
692;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;FACAPE;26
693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;UNIRIO;33
694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;50
699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;11
701;FACULDADE DE CIÊNCIAS DA ADMINISTRAÇÃO DE GARANHUNS;FAGA;26
702;FACULDADE DE FORMAÇÃO DE PROFESSORES DE GOIANA;F.F.P.G.;26
703;FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA;FAFOPA;26
704;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA;FACIAGRA;26
705;FACULDADE SÃO JOSÉ;FSJ;33
706;FACULDADE DE ARTES DULCINA DE MORAES;FADM;53
707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;35
710;FACULDADE BÉTHENCOURT DA SILVA;FABES;33
712;CENTRO UNIVERSITÁRIO HERMÍNIO DA SILVEIRA;UNI IBMR;33
715;CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ;FAE;41
716;FACULDADES INTEGRADAS DE BOTUCATU;UNIFAC;35
717;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;43
718;UNIVERSIDADE POTIGUAR;UNP;24
719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;51
720;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;FACHUCA;26
721;FACULDADE DE EDUCAÇÃO DE ASSIS;FAEDA;35
722;ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS;EEFA;35
723;FACULDADE DE ADMINISTRAÇÃO DE ASSIS;FAA;35
724;FACULDADE DE CIÊNCIAS, CULTURA E EXTENSÃO DO RIO GRANDE DO NORTE;FACEX;24
725;FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE PARANAGUÁ;FAFIPAR;41
727;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO;FASF;31
728;FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO;FACIC;31
730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;41
734;FACULDADES INTEGRADAS MARIA IMACULADA;FIMI;35
736;FACULDADE PITÁGORAS DE LINHARES;;32
737;CENTRO UNIVERSITÁRIO SÃO CAMILO;SAO CAMILO;35
738;FACULDADES INTEGRADAS TERESA D´ÁVILA;FATEA;35
739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;32
743;ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF;ESEHA;33
744;FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS;FECHA;52
745;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL;IMESSM;35
746;UNIVERSIDADE REGIONAL DO CARIRI;URCA;23
749;CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA;CESVALE;22
750;CENTRO UNIVERSITÁRIO UNIRG;UNIRG;17
752;FACULDADE DE PARÁ DE MINAS;FAPAM;31
753;FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL;FACHUSC;26
754;CENTRO DE ENSINO SUPERIOR DE CATALÃO;CESUC;52
755;CENTRO DE ENSINO SUPERIOR DE JATAÍ;CESUT;52
756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;22
757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;15
759;FACULDADE DE CIÊNCIAS MÉDICAS E PARAMÉDICAS FLUMINENSE;SEFLU;33
760;FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO;FCHPE;26
761;FACULDADES SPEI;FACSPEI;41
763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;52
764;FACULDADE PINHEIRO GUIMARÃES;FAPG;33
769;FACULDADES INTEGRADAS DE NAVIRAÍ;FINAV;50
774;FACULDADE ALVORADA DE INFORMÁTICA E PROCESSAMENTO DE DADOS;FAIPD;53
775;FACULDADE ALVORADA DE EDUCAÇÃO FÍSICA E DESPORTO;FAEFD;53
777;FACULDADE DE EDUCAÇÃO THEREZA PORTO MARQUES;FAETEC;35
778;FACULDADE DE TECNOLOGIA THEREZA PORTO MARQUES;FAETEC;35
779;FACULDADE DE PONTA PORÃ;FAP;50
780;UNIVERSIDADE DE CUIABÁ;UNIC / PITÁGORAS;51
781;FACULDADE ANHANGUERA DE RONDONÓPOLIS;FAR;51
785;FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA;FACEDUTS;51
788;FACULDADE DE RONDÔNIA;FARO;11
789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;14
790;FACULDADE DE ENFERMAGEM DO HOSPITAL ISRAELITA ALBERT EINSTEIN;FEHIAE;35
792;CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ;CESUPA;15
793;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL;RADIAL;35
794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;51
795;FACULDADES INTEGRADAS DE DIAMANTINO;FID;51
796;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO;EDUVALE;51
797;Faculdade AVEC de Vilhena;AVEC;11
798;FACULDADE DE ARACRUZ;FAACZ;32
801;FACULDADE MONTENEGRO;FAM;29
802;CENTRO UNIVERSITÁRIO CARIOCA;UNICARIOCA;33
803;FACULDADE INTERAÇÃO AMERICANA;FIA;35
809;FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE;FADILESTE;31
810;CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE;CTESOP;41
811;FACULDADES INTEGRADAS DE CASSILÂNDIA;FIC;50
822;ESCOLA SUPERIOR DE ESTUDOS EMPRESARIAIS E INFORMÁTICA;ESEEI;41
823;CENTRO UNIVERSITÁRIO DO MARANHÃO;UNICEUMA;21
824;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA;FAFICH;52
825;FACULDADE PRESBITERIANA GAMMON;FAGAMMON;31
826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;UNIDESC;52
828;FACULDADE DE SÃO LOURENÇO;FASAMA;31
829;UNIVERSIDADE DO TOCANTINS;UNITINS;17
830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;16
831;FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE;FCHVRG;35
832;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS DE CURVELO;FACIAC;31
833;FACULDADES INTEGRADAS DE ARIQUEMES;FIAR;11
837;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;FCHFOR;23
838;FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA;FCTFOR;23
839;FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS;FAVI;32
840;FACULDADE VITORIANA DE TECNOLOGIA;FAVI;32
843;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI;FATEB;35
844;FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA;FAEF;35
845;FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA;FAC-FEA;35
846;FACULDADE DE ADMINISTRAÇÃO DE TERESINA;FAT;22
847;FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS;FPPD;22
848;FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS;FPPD;25
849;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;FAJE;31
852;FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA;FIAP;35
861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;16
862;FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE;FESCG;50
866;FACULDADE DE INFORMÁTICA DE CUIABÁ;FIC;51
873;FACULDADES UNIFICADAS DE FOZ DO IGUAÇU;UNIFOZ;41
874;FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA;FESAV;32
877;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU;FEPI;41
878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;31
881;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS;IMESA;35
882;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI;IMESB;35
886;FACULDADE DE HORTOLÂNDIA;FACH;35
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO;EG;31
891;FACULDADE ANHANGUERA DE BELO HORIZONTE;;31
898;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA;FACEAS;35
900;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA;FATEC;11
905;FACULDADE ESCOLA PAULISTA DE DIREITO;FACEPD;35
906;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ;FECGS;35
907;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE INDAIATUBA;FECGI;35
908;FACULDADE ALAGOANA DE ADMINISTRAÇÃO;FAA;27
909;FACULDADE DE BELFORD ROXO;FABEL;33
910;FACULDADE SANTA LÚCIA;FCACSL;35
913;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR;FIPAR;50
915;FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL;FAFS;50
916;FACULDADE DE CIÊNCIAS, SAÚDE, EXATAS E JURÍDICAS DE TERESINA;FACULDADE CEUT;22
917;FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI;FACINAV;50
918;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL;FCSAC;41
922;FACULDADE REGES DE DRACENA;FCGD;35
923;FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE;FACCSR;35
924;FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA;FINTEC;35
926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE;;50
939;FACULDADE CATÓLICA DE ANÁPOLIS;CATÓLICA DE ANÁPOLIS;52
940;Faculdades Magsul;FAMAG;50
944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;ESPM;33
945;INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS;INCISOH;31
950;UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM;UNINOVA;51
952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;35
953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;35
959;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS;FAFIL;25
967;FACULDADE DE TECNOLOGIA DE TAQUARITINGA;FATEC/TQ;35
973;FACULDADE DE LUCÉLIA;;35
976;FACULDADES INTEGRADAS DE PONTA PORÃ;FIP;50
977;FACULDADE SÃO CAMILO;;29
983;FACULDADE PRUDENTE DE MORAES;FPM;35
985;FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA;FACER;52
986;FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI;FAMEC;35
989;ESCOLA SUPERIOR EM MEIO AMBIENTE;ESMA;31
990;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CONGONHAS;FAFIC;31
991;FACULDADE SENAI-CETIQT;SENAI-CETIQT;33
994;FACULDADE FLAMA;;33
997;Centro Universitário de Bauru;;35
1012;FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA;FAFOPAI;26
1013;FACULDADE SUDOESTE PAULISTANO;FASUP;35
1014;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC;BOM JESUS/IELUSC;42
1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU;FACTU;31
1021;FACULDADE DE CIÊNCIAS DE TIMBAÚBA;FACET;26
1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;33
1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;50
1030;FACULDADE DE ECONOMIA E FINANÇAS IBMEC;FACULDADES IBMEC;33
1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;UNISAL;35
1034;UNIÃO DE ESCOLAS SUPERIORES DA FUNESO;UNESF;26
1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;31
1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;50
1041;CENTRO UNIVERSITÁRIO UNIVATES;UNIVATES;43
1042;UNIVERSIDADE POSITIVO;UP;41
1043;CENTRO UNIVERSITÁRIO HERMINIO OMETTO DE ARARAS;UNIARARAS;35
1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;35
1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO;UNILAGO;35
1048;FACULDADE CAMPOS ELÍSEOS;FCE;35
1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;13
1051;FACULDADE DE CIÊNCIAS CONTÁBEIS - MACEIÓ;SEUNE;27
1053;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA;FTC;29
1055;FACULDADE MAURÍCIO DE NASSAU DE SALVADOR;FMN SALVADOR;29
1058;Centro Universitário Estácio da Bahia - Estácio FIB;FIB;29
1059;FACULDADE LOURENÇO FILHO;FLF;23
1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;53
1063;FACULDADE BATISTA DE VILA VELHA;FABAVI;32
1064;FACULDADE BATISTA DE VITÓRIA;FABAVI;32
1065;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA;;32
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO;IEPO;17
1067;FACULDADE DE JUSSARA;FAJ;52
1068;FACULDADE ALDETE MARIA ALVES;FAMA;31
1070;INSTITUTO DE ENSINO SUPERIOR CENECISTA;INESC;31
1071;INSTITUTO DE ENSINO SUPERIOR DA FUNLEC;IESF;50
1072;FACULDADE AFIRMATIVO;FAFI;51
1075;INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA;IESP;25
1076;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS;FAFIC;25
1077;Faculdade Estácio do Recife - Estácio FIR;FIR;26
1078;FACULDADE INTEGRADO DE CAMPO MOURÃO;CEI;41
1079;FACULDADE MARINGÁ;CESPAR;41
1080;FACULDADE ARTHUR SÁ EARP NETO;FASE;33
1081;FACULDADE DE ENGENHARIA DE RESENDE;FER;33
1082;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;IFRN;24
1084;FACULDADE CENECISTA DE BENTO GONÇALVES;FACEBG;43
1085;FACULDADE METODISTA DE SANTA MARIA;FAMES;43
1086;FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE;FAEC;11
1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;11
1090;FACULDADE SÃO LUÍS DE FRANÇA;FSLF;28
1092;FACULDADES INTEGRADAS DE BAURU;FIB;35
1093;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE GARÇA;FAEG;35
1096;FACULDADE DE PRESIDENTE EPITÁCIO - FAPE;FAPE;35
1097;FACULDADES INTEGRADAS DE SÃO PAULO;FISP;35
1099;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO;FECG-SP;35
1100;FACULDADE CARLOS DRUMMOND DE ANDRADE;FCDA;35
1103;FACULDADE DE ADMINISTRAÇÃO SÃO PAULO;FAPI;35
1107;Faculdade Estácio do Ceará - Estácio FIC;FIC;23
1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;53
1115;FACULDADE SANTA TEREZINHA;CEST;21
1118;UNIÃO DAS ESCOLAS DO GRUPO FAIMI DE EDUCAÇÃO;FAIMI;35
1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF Fluminense;33
1122;FACULDADE OSVALDO CRUZ;;35
1123;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR;IESUS;29
1124;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE BARREIRAS;IESUB;29
1125;FACULDADES INTEGRADAS ESPÍRITA;FIES;41
1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;41
1128;UNIVERSIDADE DE ITAÚNA;UI;31
1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;UNORP;35
1130;FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS;METODISTA;35
1131;FACULDADE SANTO AGOSTINHO;FSA;22
1136;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU;FACIG;26
1139;FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG;FEAD - MG;31
1141;FACULDADE GAMA E SOUZA;FGS;33
1142;FACULDADES INTEGRADAS DE VITÓRIA;FDV;32
1143;FACULDADE DE EDUCAÇÃO SUPERIOR DE TIMBAÚBA;FAEST;26
1144;FACULDADE DE CIÊNCIAS HUMANAS;IMENSU;35
1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;35
1150;FACULDADE SENAI DE TECNOLOGIA GRÁFICA;SP SENAI;35
1151;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE;FANESE;28
1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;33
1155;FACULDADE SALESIANA DE SANTA TERESA;FSST;50
1156;FACULDADE CENECISTA DE ITABORAÍ;FACNEC;33
1157;ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS;ESFA;32
1159;CENTRO DE ENSINO SUPERIOR DE VITÓRIA;CESV;32
1160;FACULDADE CAMBURY;CAMBURY;52
1161;INSPER INSTITUTO DE ENSINO E PESQUISA;INSPER;35
1162;FACULDADE DE ALTA FLORESTA;FAF;51
1166;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA;IFPB;25
1170;FACULDADE METROPOLITANA DE CAMAÇARI;FAMEC;29
1173;FACULDADE ANHANGUERA DE BRASÍLIA;FAB;53
1174;FACULDADE DE SABARÁ;SOECS;31
1175;FACULDADES RIOGRANDENSES;FARGS;43
1181;FACULDADE BRASÍLIA DE SÃO PAULO;FABRASP;35
1182;INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;IESA;35
1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;29
1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;35
1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;42
1190;FACULDADE INTEGRAL CANTAREIRA;F.I.C.;35
1191;INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA;IESF;23
1192;FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO;FACIS;35
1194;FACULDADE DE TECNOLOGIA DE PONTA PORÃ;FATEP;50
1195;FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA;SENAI;35
1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - CEUMAR;CESUMAR;41
1198;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ;FACET;41
1201;FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS;FAMC;31
1202;FACULDADE SANTA RITA;FASAR;31
1204;FACULDADE DE AMAMBAI;FIAMA;50
1205;FACULDADE EDUCACIONAL DA LAPA;FAEL;41
1208;FACULDADE DE NATAL;FAL;24
1212;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS;FCCA;35
1213;FACULDADE FLEMING;SEF;35
1219;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;IIES;35
1221;FACULDADE GAMMON;;35
1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;35
1225;CENTRO UNIVERSITÁRIO AMPARENSE;UNIFIA;35
1226;INSTITUTO DE ENSINO SUPERIOR DO ACRE;IESACRE;12
1227;FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB;FASB;29
1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;35
1231;INSTITUTO CENECISTA DE ENSINO SUPERIOR DE SANTO ÂNGELO;CNEC/IESA;43
1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;UNIANDRADE;41
1233;CENTRO UNIVERSITÁRIO CÂNDIDO RONDON;UNIRONDON;51
1237;FACULDADE NOSSA SENHORA APARECIDA;FANAP;52
1239;FACULDADE PADRÃO;PADRAO;52
1240;FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO;PIO XII;32
1243;FACULDADE DE ADMINISTRAÇÃO DA SERRA;FABAVI;32
1244;FACULDADE BRASILEIRA;;32
1245;FACULDADE DE CASTELO;FACASTELO;32
1246;FACULDADE CANDIDO MENDES DE VITÓRIA;FCMV;32
1247;FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN;FACINAN;50
1248;FACULDADE DE PEDAGOGIA;ANAEC;50
1249;FACULDADE DE EDUCAÇÃO DE COSTA RICA;FECRA;50
1252;FACULDADE PROMOVE DE MINAS GERAIS;PROMOVE;31
1253;FACULDADE METODISTA GRANBERY;FMG;31
1254;FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO;FAI;31
1255;FACULDADE BOA VIAGEM;FBV;26
1256;FACULDADE DOM BOSCO;DOM BOSCO;41
1257;FACULDADE DE ADMINISTRAÇÃO, CIÊNCIAS, EDUCAÇÃO E LETRAS;FACEL;41
1258;FACULDADE DE CIÊNCIAS APLICADAS DE CASCAVEL;FACIAP;41
1263;FACULDADE BEZERRA DE ARAÚJO;FABA;33
1264;FACULDADE NATALENSE PARA O DESENVOLVIMENTO DO RIO GRANDE DO NORTE;FARN;24
1266;FACULDADES INTEGRADAS URUBUPUNGÁ;FIU;35
1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;IESGF;42
1270;CENTRO UNIVERSITÁRIO DO INSTITUTO DE ENSINO SUPERIOR COC;COC;35
1272;FACULDADE SANT´ANNA DE SALTO;FASAS;35
1273;FACULDADE CAMPO LIMPO PAULISTA;FACCAMP;35
1275;FACULDADE DO GUARUJÁ;FAGU;35
1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR;I.T.E.S.;35
1279;FACULDADE DE ITÁPOLIS - FACITA;FACITA;35
1280;Faculdade Estácio Cotia - Estácio FAAC;IESC;35
1281;FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA;FAIT;35
1283;INSTITUTO MANCHESTER PAULISTA DE ENSINO SUPERIOR;IMAPES;35
1286;FACULDADE SENAI DE TECNOLOGIA AMBIENTAL;SENAI;35
1289;FACULDADE DE DIREITO DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAD-FAAP;35
1290;FACULDADE ALBERT EINSTEIN DE SÃO PAULO;FAESP;35
1291;FACULDADE DO NORTE PIONEIRO;FANORPI;41
1292;FACULDADES ADAMANTINENSES INTEGRADAS;FAI;35
1294;FACULDADE DAS AMÉRICAS;FAM;35
1295;FACULDADE MORUMBI SUL;FMS;35
1296;ESCOLA SUPERIOR DE MARKETING;ESM;26
1298;Faculdade Estácio de Alagoas - Estácio FAL;FAL;27
1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;FIFE;35
1300;INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH;ITES;35
1301;INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR;IMMES;35
1302;FACULDADE BATISTA BRASILEIRA;FBB;29
1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;52
1304;FACULDADES INTEGRADAS DE RIBEIRÃO PIRES;FIRP;35
1305;FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP;FIS;51
1307;FACULDADE DE CIÊNCIAS HUMANAS DE GARÇA;FAHU;35
1308;FACULDADE NOVO MILÊNIO;FNM;32
1309;FACULDADE JESUS MARIA JOSÉ;FAJESU;53
